# Best fit model.
# chi^2=2.465400e+01.
# z_eff=0.783228.
# Parameters:   1.2991e+00   1.1800e+00  -3.5715e-01  -3.5563e-01   3.1430e+00   9.6186e-01
#         ell        C_l_a        C_l_x
   5.4200e+02   4.2809e-06   5.2335e-08
   5.4300e+02   4.2763e-06   5.2208e-08
   5.4400e+02   4.2716e-06   5.2080e-08
   5.4500e+02   4.2670e-06   5.1954e-08
   5.4600e+02   4.2625e-06   5.1828e-08
   5.4700e+02   4.2579e-06   5.1703e-08
   5.4800e+02   4.2534e-06   5.1578e-08
   5.4900e+02   4.2489e-06   5.1454e-08
   5.5000e+02   4.2445e-06   5.1331e-08
   5.5100e+02   4.2400e-06   5.1208e-08
   5.5200e+02   4.2356e-06   5.1086e-08
   5.5300e+02   4.2312e-06   5.0964e-08
   5.5400e+02   4.2269e-06   5.0843e-08
   5.5500e+02   4.2225e-06   5.0723e-08
   5.5600e+02   4.2182e-06   5.0603e-08
   5.5700e+02   4.2139e-06   5.0484e-08
   5.5800e+02   4.2096e-06   5.0365e-08
   5.5900e+02   4.2054e-06   5.0247e-08
   5.6000e+02   4.2012e-06   5.0130e-08
   5.6100e+02   4.1970e-06   5.0013e-08
   5.6200e+02   4.1928e-06   4.9897e-08
   5.6300e+02   4.1886e-06   4.9781e-08
   5.6400e+02   4.1845e-06   4.9666e-08
   5.6500e+02   4.1804e-06   4.9551e-08
   5.6600e+02   4.1763e-06   4.9437e-08
   5.6700e+02   4.1722e-06   4.9324e-08
   5.6800e+02   4.1682e-06   4.9211e-08
   5.6900e+02   4.1641e-06   4.9099e-08
   5.7000e+02   4.1601e-06   4.8987e-08
   5.7100e+02   4.1562e-06   4.8876e-08
   5.7200e+02   4.1522e-06   4.8765e-08
   5.7300e+02   4.1482e-06   4.8655e-08
   5.7400e+02   4.1443e-06   4.8545e-08
   5.7500e+02   4.1404e-06   4.8436e-08
   5.7600e+02   4.1365e-06   4.8328e-08
   5.7700e+02   4.1326e-06   4.8220e-08
   5.7800e+02   4.1288e-06   4.8112e-08
   5.7900e+02   4.1250e-06   4.8005e-08
   5.8000e+02   4.1212e-06   4.7899e-08
   5.8100e+02   4.1174e-06   4.7793e-08
   5.8200e+02   4.1136e-06   4.7687e-08
   5.8300e+02   4.1098e-06   4.7583e-08
   5.8400e+02   4.1061e-06   4.7478e-08
   5.8500e+02   4.1024e-06   4.7374e-08
   5.8600e+02   4.0987e-06   4.7271e-08
   5.8700e+02   4.0950e-06   4.7168e-08
   5.8800e+02   4.0913e-06   4.7066e-08
   5.8900e+02   4.0876e-06   4.6964e-08
   5.9000e+02   4.0840e-06   4.6862e-08
   5.9100e+02   4.0804e-06   4.6762e-08
   5.9200e+02   4.0768e-06   4.6661e-08
   5.9300e+02   4.0732e-06   4.6561e-08
   5.9400e+02   4.0696e-06   4.6462e-08
   5.9500e+02   4.0660e-06   4.6362e-08
   5.9600e+02   4.0625e-06   4.6264e-08
   5.9700e+02   4.0590e-06   4.6166e-08
   5.9800e+02   4.0555e-06   4.6068e-08
   5.9900e+02   4.0520e-06   4.5971e-08
   6.0000e+02   4.0485e-06   4.5874e-08
   6.0100e+02   4.0450e-06   4.5778e-08
   6.0200e+02   4.0415e-06   4.5682e-08
   6.0300e+02   4.0381e-06   4.5586e-08
   6.0400e+02   4.0347e-06   4.5491e-08
   6.0500e+02   4.0313e-06   4.5396e-08
   6.0600e+02   4.0279e-06   4.5302e-08
   6.0700e+02   4.0245e-06   4.5208e-08
   6.0800e+02   4.0211e-06   4.5115e-08
   6.0900e+02   4.0177e-06   4.5022e-08
   6.1000e+02   4.0144e-06   4.4929e-08
   6.1100e+02   4.0111e-06   4.4837e-08
   6.1200e+02   4.0077e-06   4.4745e-08
   6.1300e+02   4.0044e-06   4.4653e-08
   6.1400e+02   4.0011e-06   4.4562e-08
   6.1500e+02   3.9979e-06   4.4472e-08
   6.1600e+02   3.9946e-06   4.4381e-08
   6.1700e+02   3.9913e-06   4.4291e-08
   6.1800e+02   3.9881e-06   4.4202e-08
   6.1900e+02   3.9848e-06   4.4112e-08
   6.2000e+02   3.9816e-06   4.4024e-08
   6.2100e+02   3.9784e-06   4.3935e-08
   6.2200e+02   3.9752e-06   4.3847e-08
   6.2300e+02   3.9720e-06   4.3759e-08
   6.2400e+02   3.9688e-06   4.3672e-08
   6.2500e+02   3.9657e-06   4.3584e-08
   6.2600e+02   3.9625e-06   4.3498e-08
   6.2700e+02   3.9593e-06   4.3411e-08
   6.2800e+02   3.9562e-06   4.3325e-08
   6.2900e+02   3.9531e-06   4.3239e-08
   6.3000e+02   3.9499e-06   4.3153e-08
   6.3100e+02   3.9468e-06   4.3068e-08
   6.3200e+02   3.9437e-06   4.2983e-08
   6.3300e+02   3.9406e-06   4.2899e-08
   6.3400e+02   3.9375e-06   4.2814e-08
   6.3500e+02   3.9345e-06   4.2730e-08
   6.3600e+02   3.9314e-06   4.2647e-08
   6.3700e+02   3.9284e-06   4.2564e-08
   6.3800e+02   3.9253e-06   4.2481e-08
   6.3900e+02   3.9223e-06   4.2398e-08
   6.4000e+02   3.9192e-06   4.2315e-08
   6.4100e+02   3.9162e-06   4.2233e-08
   6.4200e+02   3.9132e-06   4.2152e-08
   6.4300e+02   3.9102e-06   4.2070e-08
   6.4400e+02   3.9073e-06   4.1989e-08
   6.4500e+02   3.9043e-06   4.1908e-08
   6.4600e+02   3.9013e-06   4.1828e-08
   6.4700e+02   3.8984e-06   4.1747e-08
   6.4800e+02   3.8954e-06   4.1668e-08
   6.4900e+02   3.8925e-06   4.1588e-08
   6.5000e+02   3.8896e-06   4.1509e-08
   6.5100e+02   3.8867e-06   4.1430e-08
   6.5200e+02   3.8838e-06   4.1351e-08
   6.5300e+02   3.8809e-06   4.1273e-08
   6.5400e+02   3.8780e-06   4.1195e-08
   6.5500e+02   3.8751e-06   4.1117e-08
   6.5600e+02   3.8723e-06   4.1039e-08
   6.5700e+02   3.8694e-06   4.0962e-08
   6.5800e+02   3.8666e-06   4.0885e-08
   6.5900e+02   3.8637e-06   4.0809e-08
   6.6000e+02   3.8609e-06   4.0733e-08
   6.6100e+02   3.8581e-06   4.0657e-08
   6.6200e+02   3.8553e-06   4.0581e-08
   6.6300e+02   3.8525e-06   4.0505e-08
   6.6400e+02   3.8498e-06   4.0430e-08
   6.6500e+02   3.8470e-06   4.0356e-08
   6.6600e+02   3.8442e-06   4.0281e-08
   6.6700e+02   3.8415e-06   4.0207e-08
   6.6800e+02   3.8388e-06   4.0133e-08
   6.6900e+02   3.8361e-06   4.0059e-08
   6.7000e+02   3.8333e-06   3.9986e-08
   6.7100e+02   3.8306e-06   3.9913e-08
   6.7200e+02   3.8280e-06   3.9840e-08
   6.7300e+02   3.8253e-06   3.9768e-08
   6.7400e+02   3.8226e-06   3.9696e-08
   6.7500e+02   3.8200e-06   3.9624e-08
   6.7600e+02   3.8173e-06   3.9552e-08
   6.7700e+02   3.8147e-06   3.9481e-08
   6.7800e+02   3.8121e-06   3.9410e-08
   6.7900e+02   3.8095e-06   3.9339e-08
   6.8000e+02   3.8069e-06   3.9269e-08
   6.8100e+02   3.8043e-06   3.9199e-08
   6.8200e+02   3.8017e-06   3.9129e-08
   6.8300e+02   3.7991e-06   3.9059e-08
   6.8400e+02   3.7966e-06   3.8990e-08
   6.8500e+02   3.7940e-06   3.8921e-08
   6.8600e+02   3.7915e-06   3.8852e-08
   6.8700e+02   3.7890e-06   3.8784e-08
   6.8800e+02   3.7865e-06   3.8715e-08
   6.8900e+02   3.7840e-06   3.8648e-08
   6.9000e+02   3.7815e-06   3.8580e-08
   6.9100e+02   3.7790e-06   3.8512e-08
   6.9200e+02   3.7765e-06   3.8445e-08
   6.9300e+02   3.7740e-06   3.8378e-08
   6.9400e+02   3.7716e-06   3.8312e-08
   6.9500e+02   3.7691e-06   3.8245e-08
   6.9600e+02   3.7667e-06   3.8179e-08
   6.9700e+02   3.7643e-06   3.8113e-08
   6.9800e+02   3.7619e-06   3.8048e-08
   6.9900e+02   3.7595e-06   3.7982e-08
   7.0000e+02   3.7571e-06   3.7917e-08
   7.0100e+02   3.7547e-06   3.7852e-08
   7.0200e+02   3.7523e-06   3.7788e-08
   7.0300e+02   3.7499e-06   3.7723e-08
   7.0400e+02   3.7476e-06   3.7659e-08
   7.0500e+02   3.7452e-06   3.7595e-08
   7.0600e+02   3.7429e-06   3.7531e-08
   7.0700e+02   3.7405e-06   3.7468e-08
   7.0800e+02   3.7382e-06   3.7405e-08
   7.0900e+02   3.7359e-06   3.7342e-08
   7.1000e+02   3.7336e-06   3.7279e-08
   7.1100e+02   3.7313e-06   3.7216e-08
   7.1200e+02   3.7290e-06   3.7154e-08
   7.1300e+02   3.7267e-06   3.7092e-08
   7.1400e+02   3.7244e-06   3.7030e-08
   7.1500e+02   3.7221e-06   3.6968e-08
   7.1600e+02   3.7199e-06   3.6907e-08
   7.1700e+02   3.7176e-06   3.6846e-08
   7.1800e+02   3.7154e-06   3.6785e-08
   7.1900e+02   3.7131e-06   3.6724e-08
   7.2000e+02   3.7109e-06   3.6663e-08
   7.2100e+02   3.7087e-06   3.6603e-08
   7.2200e+02   3.7064e-06   3.6543e-08
   7.2300e+02   3.7042e-06   3.6483e-08
   7.2400e+02   3.7020e-06   3.6423e-08
   7.2500e+02   3.6998e-06   3.6363e-08
   7.2600e+02   3.6976e-06   3.6304e-08
   7.2700e+02   3.6955e-06   3.6245e-08
   7.2800e+02   3.6933e-06   3.6186e-08
   7.2900e+02   3.6911e-06   3.6127e-08
   7.3000e+02   3.6889e-06   3.6068e-08
   7.3100e+02   3.6868e-06   3.6010e-08
   7.3200e+02   3.6846e-06   3.5952e-08
   7.3300e+02   3.6825e-06   3.5894e-08
   7.3400e+02   3.6803e-06   3.5836e-08
   7.3500e+02   3.6782e-06   3.5778e-08
   7.3600e+02   3.6761e-06   3.5721e-08
   7.3700e+02   3.6740e-06   3.5663e-08
   7.3800e+02   3.6718e-06   3.5606e-08
   7.3900e+02   3.6697e-06   3.5549e-08
   7.4000e+02   3.6676e-06   3.5493e-08
   7.4100e+02   3.6655e-06   3.5436e-08
   7.4200e+02   3.6634e-06   3.5380e-08
   7.4300e+02   3.6614e-06   3.5323e-08
   7.4400e+02   3.6593e-06   3.5267e-08
   7.4500e+02   3.6572e-06   3.5212e-08
   7.4600e+02   3.6551e-06   3.5156e-08
   7.4700e+02   3.6531e-06   3.5100e-08
   7.4800e+02   3.6510e-06   3.5045e-08
   7.4900e+02   3.6490e-06   3.4990e-08
   7.5000e+02   3.6469e-06   3.4935e-08
   7.5100e+02   3.6449e-06   3.4880e-08
   7.5200e+02   3.6429e-06   3.4826e-08
   7.5300e+02   3.6408e-06   3.4771e-08
   7.5400e+02   3.6388e-06   3.4717e-08
   7.5500e+02   3.6368e-06   3.4663e-08
   7.5600e+02   3.6348e-06   3.4609e-08
   7.5700e+02   3.6328e-06   3.4555e-08
   7.5800e+02   3.6308e-06   3.4502e-08
   7.5900e+02   3.6288e-06   3.4448e-08
   7.6000e+02   3.6268e-06   3.4395e-08
   7.6100e+02   3.6248e-06   3.4342e-08
   7.6200e+02   3.6228e-06   3.4289e-08
   7.6300e+02   3.6209e-06   3.4236e-08
   7.6400e+02   3.6189e-06   3.4183e-08
   7.6500e+02   3.6169e-06   3.4131e-08
   7.6600e+02   3.6150e-06   3.4079e-08
   7.6700e+02   3.6130e-06   3.4027e-08
   7.6800e+02   3.6111e-06   3.3975e-08
   7.6900e+02   3.6092e-06   3.3923e-08
   7.7000e+02   3.6072e-06   3.3871e-08
   7.7100e+02   3.6053e-06   3.3820e-08
   7.7200e+02   3.6034e-06   3.3769e-08
   7.7300e+02   3.6015e-06   3.3717e-08
   7.7400e+02   3.5995e-06   3.3666e-08
   7.7500e+02   3.5976e-06   3.3616e-08
   7.7600e+02   3.5957e-06   3.3565e-08
   7.7700e+02   3.5938e-06   3.3514e-08
   7.7800e+02   3.5920e-06   3.3464e-08
   7.7900e+02   3.5901e-06   3.3414e-08
   7.8000e+02   3.5882e-06   3.3364e-08
   7.8100e+02   3.5863e-06   3.3314e-08
   7.8200e+02   3.5845e-06   3.3264e-08
   7.8300e+02   3.5826e-06   3.3215e-08
   7.8400e+02   3.5807e-06   3.3165e-08
   7.8500e+02   3.5789e-06   3.3116e-08
   7.8600e+02   3.5770e-06   3.3067e-08
   7.8700e+02   3.5752e-06   3.3018e-08
   7.8800e+02   3.5733e-06   3.2969e-08
   7.8900e+02   3.5715e-06   3.2920e-08
   7.9000e+02   3.5697e-06   3.2872e-08
   7.9100e+02   3.5679e-06   3.2823e-08
   7.9200e+02   3.5660e-06   3.2775e-08
   7.9300e+02   3.5642e-06   3.2727e-08
   7.9400e+02   3.5624e-06   3.2679e-08
   7.9500e+02   3.5606e-06   3.2631e-08
   7.9600e+02   3.5588e-06   3.2583e-08
   7.9700e+02   3.5570e-06   3.2536e-08
   7.9800e+02   3.5552e-06   3.2488e-08
   7.9900e+02   3.5535e-06   3.2441e-08
   8.0000e+02   3.5517e-06   3.2394e-08
   8.0100e+02   3.5499e-06   3.2347e-08
   8.0200e+02   3.5481e-06   3.2300e-08
   8.0300e+02   3.5464e-06   3.2253e-08
   8.0400e+02   3.5446e-06   3.2207e-08
   8.0500e+02   3.5429e-06   3.2160e-08
   8.0600e+02   3.5411e-06   3.2114e-08
   8.0700e+02   3.5394e-06   3.2068e-08
   8.0800e+02   3.5376e-06   3.2022e-08
   8.0900e+02   3.5359e-06   3.1976e-08
   8.1000e+02   3.5342e-06   3.1930e-08
   8.1100e+02   3.5324e-06   3.1885e-08
   8.1200e+02   3.5307e-06   3.1839e-08
   8.1300e+02   3.5290e-06   3.1794e-08
   8.1400e+02   3.5273e-06   3.1749e-08
   8.1500e+02   3.5256e-06   3.1704e-08
   8.1600e+02   3.5239e-06   3.1659e-08
   8.1700e+02   3.5222e-06   3.1614e-08
   8.1800e+02   3.5205e-06   3.1569e-08
   8.1900e+02   3.5188e-06   3.1525e-08
   8.2000e+02   3.5171e-06   3.1481e-08
   8.2100e+02   3.5155e-06   3.1436e-08
   8.2200e+02   3.5138e-06   3.1392e-08
   8.2300e+02   3.5121e-06   3.1348e-08
   8.2400e+02   3.5105e-06   3.1304e-08
   8.2500e+02   3.5088e-06   3.1261e-08
   8.2600e+02   3.5071e-06   3.1217e-08
   8.2700e+02   3.5055e-06   3.1173e-08
   8.2800e+02   3.5039e-06   3.1130e-08
   8.2900e+02   3.5022e-06   3.1087e-08
   8.3000e+02   3.5006e-06   3.1044e-08
   8.3100e+02   3.4990e-06   3.1001e-08
   8.3200e+02   3.4973e-06   3.0958e-08
   8.3300e+02   3.4957e-06   3.0915e-08
   8.3400e+02   3.4941e-06   3.0873e-08
   8.3500e+02   3.4925e-06   3.0830e-08
   8.3600e+02   3.4909e-06   3.0788e-08
   8.3700e+02   3.4893e-06   3.0746e-08
   8.3800e+02   3.4877e-06   3.0703e-08
   8.3900e+02   3.4861e-06   3.0661e-08
   8.4000e+02   3.4845e-06   3.0620e-08
   8.4100e+02   3.4829e-06   3.0578e-08
   8.4200e+02   3.4813e-06   3.0536e-08
   8.4300e+02   3.4798e-06   3.0495e-08
   8.4400e+02   3.4782e-06   3.0453e-08
   8.4500e+02   3.4766e-06   3.0412e-08
   8.4600e+02   3.4751e-06   3.0371e-08
   8.4700e+02   3.4735e-06   3.0330e-08
   8.4800e+02   3.4720e-06   3.0289e-08
   8.4900e+02   3.4704e-06   3.0248e-08
   8.5000e+02   3.4689e-06   3.0208e-08
   8.5100e+02   3.4674e-06   3.0167e-08
   8.5200e+02   3.4658e-06   3.0127e-08
   8.5300e+02   3.4643e-06   3.0086e-08
   8.5400e+02   3.4628e-06   3.0046e-08
   8.5500e+02   3.4613e-06   3.0006e-08
   8.5600e+02   3.4597e-06   2.9966e-08
   8.5700e+02   3.4582e-06   2.9926e-08
   8.5800e+02   3.4567e-06   2.9886e-08
   8.5900e+02   3.4552e-06   2.9847e-08
   8.6000e+02   3.4537e-06   2.9807e-08
   8.6100e+02   3.4522e-06   2.9768e-08
   8.6200e+02   3.4508e-06   2.9728e-08
   8.6300e+02   3.4493e-06   2.9689e-08
   8.6400e+02   3.4478e-06   2.9650e-08
   8.6500e+02   3.4463e-06   2.9611e-08
   8.6600e+02   3.4449e-06   2.9572e-08
   8.6700e+02   3.4434e-06   2.9534e-08
   8.6800e+02   3.4419e-06   2.9495e-08
   8.6900e+02   3.4405e-06   2.9457e-08
   8.7000e+02   3.4390e-06   2.9418e-08
   8.7100e+02   3.4376e-06   2.9380e-08
   8.7200e+02   3.4361e-06   2.9342e-08
   8.7300e+02   3.4347e-06   2.9304e-08
   8.7400e+02   3.4333e-06   2.9266e-08
   8.7500e+02   3.4318e-06   2.9228e-08
   8.7600e+02   3.4304e-06   2.9190e-08
   8.7700e+02   3.4290e-06   2.9153e-08
   8.7800e+02   3.4276e-06   2.9115e-08
   8.7900e+02   3.4262e-06   2.9078e-08
   8.8000e+02   3.4248e-06   2.9040e-08
   8.8100e+02   3.4234e-06   2.9003e-08
   8.8200e+02   3.4220e-06   2.8966e-08
   8.8300e+02   3.4206e-06   2.8929e-08
   8.8400e+02   3.4192e-06   2.8892e-08
   8.8500e+02   3.4178e-06   2.8856e-08
   8.8600e+02   3.4164e-06   2.8819e-08
   8.8700e+02   3.4150e-06   2.8783e-08
   8.8800e+02   3.4137e-06   2.8746e-08
   8.8900e+02   3.4123e-06   2.8710e-08
   8.9000e+02   3.4109e-06   2.8674e-08
   8.9100e+02   3.4096e-06   2.8638e-08
   8.9200e+02   3.4082e-06   2.8602e-08
   8.9300e+02   3.4068e-06   2.8566e-08
   8.9400e+02   3.4055e-06   2.8530e-08
   8.9500e+02   3.4042e-06   2.8495e-08
   8.9600e+02   3.4028e-06   2.8459e-08
   8.9700e+02   3.4015e-06   2.8424e-08
   8.9800e+02   3.4001e-06   2.8388e-08
   8.9900e+02   3.3988e-06   2.8353e-08
   9.0000e+02   3.3975e-06   2.8318e-08
   9.0100e+02   3.3962e-06   2.8283e-08
   9.0200e+02   3.3949e-06   2.8248e-08
   9.0300e+02   3.3936e-06   2.8214e-08
   9.0400e+02   3.3922e-06   2.8179e-08
   9.0500e+02   3.3909e-06   2.8144e-08
   9.0600e+02   3.3896e-06   2.8110e-08
   9.0700e+02   3.3883e-06   2.8076e-08
   9.0800e+02   3.3871e-06   2.8042e-08
   9.0900e+02   3.3858e-06   2.8007e-08
   9.1000e+02   3.3845e-06   2.7973e-08
   9.1100e+02   3.3832e-06   2.7940e-08
   9.1200e+02   3.3819e-06   2.7906e-08
   9.1300e+02   3.3807e-06   2.7872e-08
   9.1400e+02   3.3794e-06   2.7839e-08
   9.1500e+02   3.3781e-06   2.7805e-08
   9.1600e+02   3.3769e-06   2.7772e-08
   9.1700e+02   3.3756e-06   2.7739e-08
   9.1800e+02   3.3744e-06   2.7705e-08
   9.1900e+02   3.3731e-06   2.7672e-08
   9.2000e+02   3.3719e-06   2.7639e-08
   9.2100e+02   3.3706e-06   2.7607e-08
   9.2200e+02   3.3694e-06   2.7574e-08
   9.2300e+02   3.3682e-06   2.7541e-08
   9.2400e+02   3.3669e-06   2.7509e-08
   9.2500e+02   3.3657e-06   2.7476e-08
   9.2600e+02   3.3645e-06   2.7444e-08
   9.2700e+02   3.3633e-06   2.7412e-08
   9.2800e+02   3.3621e-06   2.7380e-08
   9.2900e+02   3.3609e-06   2.7348e-08
   9.3000e+02   3.3596e-06   2.7316e-08
   9.3100e+02   3.3584e-06   2.7284e-08
   9.3200e+02   3.3572e-06   2.7253e-08
   9.3300e+02   3.3561e-06   2.7221e-08
   9.3400e+02   3.3549e-06   2.7189e-08
   9.3500e+02   3.3537e-06   2.7158e-08
   9.3600e+02   3.3525e-06   2.7127e-08
   9.3700e+02   3.3513e-06   2.7096e-08
   9.3800e+02   3.3501e-06   2.7065e-08
   9.3900e+02   3.3490e-06   2.7034e-08
   9.4000e+02   3.3478e-06   2.7003e-08
   9.4100e+02   3.3466e-06   2.6972e-08
   9.4200e+02   3.3455e-06   2.6941e-08
   9.4300e+02   3.3443e-06   2.6911e-08
   9.4400e+02   3.3432e-06   2.6880e-08
   9.4500e+02   3.3420e-06   2.6850e-08
   9.4600e+02   3.3409e-06   2.6819e-08
   9.4700e+02   3.3397e-06   2.6789e-08
   9.4800e+02   3.3386e-06   2.6759e-08
   9.4900e+02   3.3374e-06   2.6729e-08
   9.5000e+02   3.3363e-06   2.6699e-08
   9.5100e+02   3.3352e-06   2.6669e-08
   9.5200e+02   3.3341e-06   2.6639e-08
   9.5300e+02   3.3329e-06   2.6610e-08
   9.5400e+02   3.3318e-06   2.6580e-08
   9.5500e+02   3.3307e-06   2.6550e-08
   9.5600e+02   3.3296e-06   2.6521e-08
   9.5700e+02   3.3285e-06   2.6492e-08
   9.5800e+02   3.3274e-06   2.6462e-08
   9.5900e+02   3.3263e-06   2.6433e-08
   9.6000e+02   3.3252e-06   2.6404e-08
   9.6100e+02   3.3241e-06   2.6375e-08
   9.6200e+02   3.3230e-06   2.6346e-08
   9.6300e+02   3.3219e-06   2.6317e-08
   9.6400e+02   3.3208e-06   2.6289e-08
   9.6500e+02   3.3197e-06   2.6260e-08
   9.6600e+02   3.3186e-06   2.6231e-08
   9.6700e+02   3.3176e-06   2.6203e-08
   9.6800e+02   3.3165e-06   2.6175e-08
   9.6900e+02   3.3154e-06   2.6146e-08
   9.7000e+02   3.3143e-06   2.6118e-08
   9.7100e+02   3.3133e-06   2.6090e-08
   9.7200e+02   3.3122e-06   2.6062e-08
   9.7300e+02   3.3112e-06   2.6034e-08
   9.7400e+02   3.3101e-06   2.6006e-08
   9.7500e+02   3.3090e-06   2.5978e-08
   9.7600e+02   3.3080e-06   2.5950e-08
   9.7700e+02   3.3070e-06   2.5922e-08
   9.7800e+02   3.3059e-06   2.5895e-08
   9.7900e+02   3.3049e-06   2.5867e-08
   9.8000e+02   3.3038e-06   2.5840e-08
   9.8100e+02   3.3028e-06   2.5812e-08
   9.8200e+02   3.3018e-06   2.5785e-08
   9.8300e+02   3.3007e-06   2.5758e-08
   9.8400e+02   3.2997e-06   2.5731e-08
   9.8500e+02   3.2987e-06   2.5704e-08
   9.8600e+02   3.2977e-06   2.5677e-08
   9.8700e+02   3.2967e-06   2.5650e-08
   9.8800e+02   3.2956e-06   2.5623e-08
   9.8900e+02   3.2946e-06   2.5596e-08
   9.9000e+02   3.2936e-06   2.5569e-08
   9.9100e+02   3.2926e-06   2.5542e-08
   9.9200e+02   3.2916e-06   2.5516e-08
   9.9300e+02   3.2906e-06   2.5489e-08
   9.9400e+02   3.2896e-06   2.5463e-08
   9.9500e+02   3.2886e-06   2.5436e-08
   9.9600e+02   3.2876e-06   2.5410e-08
   9.9700e+02   3.2866e-06   2.5384e-08
   9.9800e+02   3.2857e-06   2.5358e-08
   9.9900e+02   3.2847e-06   2.5331e-08
   1.0000e+03   3.2837e-06   2.5305e-08
   1.0010e+03   3.2827e-06   2.5279e-08
   1.0020e+03   3.2817e-06   2.5253e-08
   1.0030e+03   3.2808e-06   2.5228e-08
   1.0040e+03   3.2798e-06   2.5202e-08
   1.0050e+03   3.2788e-06   2.5176e-08
   1.0060e+03   3.2779e-06   2.5150e-08
   1.0070e+03   3.2769e-06   2.5125e-08
   1.0080e+03   3.2759e-06   2.5099e-08
   1.0090e+03   3.2750e-06   2.5074e-08
   1.0100e+03   3.2740e-06   2.5048e-08
   1.0110e+03   3.2731e-06   2.5023e-08
   1.0120e+03   3.2721e-06   2.4997e-08
   1.0130e+03   3.2712e-06   2.4972e-08
   1.0140e+03   3.2702e-06   2.4947e-08
   1.0150e+03   3.2693e-06   2.4922e-08
   1.0160e+03   3.2683e-06   2.4897e-08
   1.0170e+03   3.2674e-06   2.4872e-08
   1.0180e+03   3.2665e-06   2.4847e-08
   1.0190e+03   3.2655e-06   2.4822e-08
   1.0200e+03   3.2646e-06   2.4797e-08
   1.0210e+03   3.2637e-06   2.4772e-08
   1.0220e+03   3.2627e-06   2.4748e-08
   1.0230e+03   3.2618e-06   2.4723e-08
   1.0240e+03   3.2609e-06   2.4698e-08
   1.0250e+03   3.2600e-06   2.4674e-08
   1.0260e+03   3.2590e-06   2.4649e-08
   1.0270e+03   3.2581e-06   2.4625e-08
   1.0280e+03   3.2572e-06   2.4601e-08
   1.0290e+03   3.2563e-06   2.4576e-08
   1.0300e+03   3.2554e-06   2.4552e-08
   1.0310e+03   3.2545e-06   2.4528e-08
   1.0320e+03   3.2536e-06   2.4504e-08
   1.0330e+03   3.2527e-06   2.4480e-08
   1.0340e+03   3.2517e-06   2.4455e-08
   1.0350e+03   3.2508e-06   2.4431e-08
   1.0360e+03   3.2499e-06   2.4408e-08
   1.0370e+03   3.2490e-06   2.4384e-08
   1.0380e+03   3.2482e-06   2.4360e-08
   1.0390e+03   3.2473e-06   2.4336e-08
   1.0400e+03   3.2464e-06   2.4312e-08
   1.0410e+03   3.2455e-06   2.4289e-08
   1.0420e+03   3.2446e-06   2.4265e-08
   1.0430e+03   3.2437e-06   2.4241e-08
   1.0440e+03   3.2428e-06   2.4218e-08
   1.0450e+03   3.2419e-06   2.4194e-08
   1.0460e+03   3.2410e-06   2.4171e-08
   1.0470e+03   3.2402e-06   2.4148e-08
   1.0480e+03   3.2393e-06   2.4124e-08
   1.0490e+03   3.2384e-06   2.4101e-08
   1.0500e+03   3.2375e-06   2.4078e-08
   1.0510e+03   3.2366e-06   2.4055e-08
   1.0520e+03   3.2358e-06   2.4031e-08
   1.0530e+03   3.2349e-06   2.4008e-08
   1.0540e+03   3.2340e-06   2.3985e-08
   1.0550e+03   3.2332e-06   2.3962e-08
   1.0560e+03   3.2323e-06   2.3939e-08
   1.0570e+03   3.2314e-06   2.3916e-08
   1.0580e+03   3.2306e-06   2.3894e-08
   1.0590e+03   3.2297e-06   2.3871e-08
   1.0600e+03   3.2288e-06   2.3848e-08
   1.0610e+03   3.2280e-06   2.3825e-08
   1.0620e+03   3.2271e-06   2.3803e-08
   1.0630e+03   3.2263e-06   2.3780e-08
   1.0640e+03   3.2254e-06   2.3757e-08
   1.0650e+03   3.2245e-06   2.3735e-08
   1.0660e+03   3.2237e-06   2.3712e-08
   1.0670e+03   3.2228e-06   2.3690e-08
   1.0680e+03   3.2220e-06   2.3668e-08
   1.0690e+03   3.2211e-06   2.3645e-08
   1.0700e+03   3.2203e-06   2.3623e-08
   1.0710e+03   3.2194e-06   2.3601e-08
   1.0720e+03   3.2186e-06   2.3578e-08
   1.0730e+03   3.2177e-06   2.3556e-08
   1.0740e+03   3.2169e-06   2.3534e-08
   1.0750e+03   3.2161e-06   2.3512e-08
   1.0760e+03   3.2152e-06   2.3490e-08
   1.0770e+03   3.2144e-06   2.3468e-08
   1.0780e+03   3.2135e-06   2.3446e-08
   1.0790e+03   3.2127e-06   2.3424e-08
   1.0800e+03   3.2118e-06   2.3402e-08
   1.0810e+03   3.2110e-06   2.3380e-08
   1.0820e+03   3.2102e-06   2.3358e-08
   1.0830e+03   3.2093e-06   2.3336e-08
   1.0840e+03   3.2085e-06   2.3314e-08
   1.0850e+03   3.2077e-06   2.3293e-08
   1.0860e+03   3.2068e-06   2.3271e-08
   1.0870e+03   3.2060e-06   2.3249e-08
   1.0880e+03   3.2052e-06   2.3228e-08
   1.0890e+03   3.2043e-06   2.3206e-08
   1.0900e+03   3.2035e-06   2.3185e-08
   1.0910e+03   3.2027e-06   2.3163e-08
   1.0920e+03   3.2019e-06   2.3142e-08
   1.0930e+03   3.2010e-06   2.3120e-08
   1.0940e+03   3.2002e-06   2.3099e-08
   1.0950e+03   3.1994e-06   2.3078e-08
   1.0960e+03   3.1986e-06   2.3056e-08
